KommentarId,QuellenId,Plattform,Partei,Datum,Length,KommentarDEU,KommentarENG,sentimentDEU,sentimentENG
17997068270578888,118,Instagram,SPD,20240311174611,66,Lange euch gewählt. Zum CanG versäumt ihr es gerade mich zu halten,Long elected you. You are just failing to keep me in the CanG,-0.5792307406663895,-0.8907850962132215
18080182285442857,118,Instagram,SPD,20240311174534,22,Ohne CanG keine Stimme,No voice without CanG,-0.0994549989700317,-0.2479784414172172
18053154754572429,118,Instagram,SPD,20240311164204,6,❤️🇪🇺❤️,❤️🇪🇺❤️,-0.0278149247169494,0.9390523857437074
17996472638601126,118,Instagram,SPD,20240311131829,29,Besser als jede Comedy Show !,Better than any comedy show!,0.2827459126710892,0.9694459177553654
17989990982417854,118,Instagram,SPD,20240311115024,66,Putin könnte der Ampel Orden verleihen im Kampf gegen Deutschland!,Putin could award the traffic light coalition a medal in the fight against Germany!,-0.2110253125429153,0.1701526492834091
18023231969018076,118,Instagram,SPD,20240311111253,138,@spdde Bitte Keine weiteren Verzögerungen beim CanG dieser Wichtige erste Schritt zum 01.04 muss Stattfinden auch als Vorreiter für Europa,@spdde Please no further delays in the CanG this important first step on 01.04 must take place also as a pioneer for Europe,-0.0715002119541168,0.3583592139184475
18002230136218081,118,Instagram,SPD,20240311110050,19,😂😂😂- bestimmt nicht,😂😂😂- definitely not,-0.3026052862405777,-0.1002512276172638
18001031912247912,118,Instagram,SPD,20240311085622,9,😢😢😢😢😢😢😢😢😢,😢😢😢😢😢😢😢😢😢,-0.0278149247169494,-0.5654391795396805
17945773586674543,118,Instagram,SPD,20240311082450,41,Gibt es da Bauanleitungen für Atombomben?,Are there instructions for building atomic bombs?,-0.3082524985074997,-0.4426668621599674
18041057179669457,118,Instagram,SPD,20240310215928,433,"Die SPD hat auch die Cannabislegalisierung versprochen. Das ganze kann aber jetzt kippen wenn es am 22.3 zum, von den Grünen organisierten, Vermittlungsausschuss kommt.
Bitte bleiben Sie entschlossen dass Gesetz zum 1.4 in Kraft treten zu lassen.
Tausende Menschen hoffen und beten auf eine entkriminaliserung und auf einen wichtigen Schritt gegen Verfolgung und Stigmatisierung.
Bitte zeigen Sie dass Demokratie etwas bewirken kann.","The SPD has also promised to legalize cannabis. But the whole thing can now collapse if the mediation committee organized by the Greens meets on March 22nd.
Please remain determined to have the law come into force on April 1st.
Thousands of people are hoping and praying for decriminalization and an important step against persecution and stigmatization.
Please show that democracy can make a difference.",0.0487172901630401,-0.3787039965391159
18046285150716490,118,Instagram,SPD,20240310205705,58,"Bitte wählt nicht die SPD, sie ist der Untergang. Danke!!!","Please don't vote for the SPD, it's the downfall. Thank you!!!",-0.6656894832849503,-0.7550381310284138
18024080299844480,118,Instagram,SPD,20240310191447,115,Seit ich mit SPD Mitglied bin sehr zufrieden und habe viel teil neu gelernt danke SPD mein stimme für immer nur SPD,"Since I am a member of SPD I am very satisfied and have learned a lot of new things, thank you SPD, my vote is always SPD",0.060594767332077,0.983029005350545
18023823325990910,118,Instagram,SPD,20240310124024,5,❤❤❤❤❤,❤❤❤❤❤,-0.0278149247169494,0.9384424849413336
17905091651939476,118,Instagram,SPD,20240310124000,5,❤❤❤❤❤,❤❤❤❤❤,-0.0278149247169494,0.9384424849413336
17905818887851608,118,Instagram,SPD,20240310091918,4,❤️❤️,❤️❤️,-0.0278149247169494,0.9093282697722316
18005852906374913,118,Instagram,SPD,20240310071402,3,👍👍👍,👍👍👍,-0.0278149247169494,0.9058837285265326
17917427576866073,118,Instagram,SPD,20240310010054,37,Naja bin immernoch sauer wegen art 13,"Well, I'm still angry about art 13",-0.6772756576538086,-0.892796881031245
18021541616038226,118,Instagram,SPD,20240309202945,13,❤️🙌🔥👏👏👏👏👏👏👏👏👏,❤️🙌🔥👏👏👏👏👏👏👏👏👏,-0.0278149247169494,0.9739756090566516
17882214216003718,118,Instagram,SPD,20240309180325,37,Hui der Kommunisus ist doch vorbei? 🙌,"Wow, communism is over? 🙌",0.0329884588718414,0.840417169034481
18017833463138975,118,Instagram,SPD,20240309155524,67,"Ich bin 16 und das wird meine erste Wahl, meine Stimme habt ihr❤️❤️","I'm 16 and this will be my first choice, you have my vote❤️❤️",0.4522031843662262,0.873459704220295
18015993257156904,118,Instagram,SPD,20240309153922,6,❤️❤️❤️,❤️❤️❤️,-0.0278149247169494,0.936843749601394
18302049616150678,118,Instagram,SPD,20240309140716,9,Niemals 🔥,Never 🔥,-0.5032738298177719,0.2420916482806205
18420881662031121,118,Instagram,SPD,20240309140014,2,👏👏,👏👏,-0.0278149247169494,0.8629588019102812
18000656978259615,118,Instagram,SPD,20240309112252,4,🇪🇺👏❤,🇪🇺👏❤,-0.0278149247169494,0.9405321679078044
17993835485544702,118,Instagram,SPD,20240309103216,6,504 ☹️,504 ☹️,0.1410893648862838,-0.7316079009324312
18015398372182817,118,Instagram,SPD,20240309101512,65,👏👏👏👏👏👏👏👏👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️💯💯💯💯💯💯💯💯💯💯💯💯💯🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯🍀🍀🍀🍀🍀🍀🍀🍀🍀,-0.0278149247169494,0.9093759786337614
18011782727512334,118,Instagram,SPD,20240309100551,81,Ich wünsche mir dass ihr auch im EU Parlament die rechtsextremen Faschos bekämpft,I hope that you will also fight the right-wing extremist fascists in the EU Parliament,-0.1054572761058807,-0.2893500998616218
17916784646883382,118,Instagram,SPD,20240309094404,24,Ohne #CanG keine Stimme!,Without #CanG there is no voice!,-0.1421470493078231,-0.6643482595682144
18037586965749671,118,Instagram,SPD,20240309094108,192,"Ich wünsche mir von euch, dass es bei eurer Politik nicht nur um Wählerstimmen geht, sondern dass ihr auch umsetzen könnt worum es euch geht. Sonst sinkt das zerbrechliche Vertrauen noch mehr.","I hope that your politics are not just about getting votes, but that you can also implement what you want. Otherwise, the fragile trust will sink even further.",-0.366831362247467,-0.3825799152255058
17998468925526412,118,Instagram,SPD,20240309093734,446,Sorry aber die SPD ist bei vielen Themen extrem Konservativ geworden. Ein Beispiel dafür ist diese unsägliche Debatte über die Cannabis Freigabe. Seit Jahrzehnten wird dieses Unrecht aufrechterhalten. Jetzt wo endlich Vernunft bei diesem Thema einkehren soll wollen SPD Minister dies auch noch verhindern. Es macht mich fassungslos und zornig. Statt den Opfern dieser Willkürjustiz endlich Gerechtigkeit zu geben wird weiter ein Verbot gefordert.,"Sorry, but the SPD has become extremely conservative on many issues. One example of this is the unspeakable debate about the legalization of cannabis. This injustice has been perpetuated for decades. Now that people are finally beginning to see reason on this issue, SPD ministers want to prevent it. It makes me stunned and angry. Instead of finally giving justice to the victims of this arbitrary justice system, they continue to demand a ban.",-0.3141040951013565,-0.9116478734649718
17953048874756352,118,Instagram,SPD,20240309092308,75,"Ohne #cang zum 01.04.24 wird es keine Stimme für SPD, grüne oder FDP geben!","Without #cang on 01.04.24 there will be no vote for SPD, Greens or FDP!",-0.1947361901402473,-0.4172663744539022
18256617190174215,118,Instagram,SPD,20240309085631,244,"Grünenwähler in anderen Chats kritisieren den Kanzler ,hätten lieber Habeck als Kanzler. Bin enttäuscht  dass in anderen Chats keine Loyalität da ist.. DerxKanzler sollte nicht geschwächt werden. Er hat letztens gute Entscheidungen getroffen. 😢","Green voters in other chats criticize the Chancellor, would rather have Habeck as Chancellor. I am disappointed that there is no loyalty in other chats. The Chancellor should not be weakened. He has made good decisions recently. 😢",-0.4183423072099685,-0.8053013756871223
17989282847620457,118,Instagram,SPD,20240309084128,39,ESC ist doch aber schon im Mai?! 🥳🇪🇺🎶🎤✨,But ESC is already in May?! 🥳🇪🇺🎶🎤✨,0.0479072034358978,0.9418630814179778
18051858829623692,119,Instagram,SPD,20240507041902,42,Und SPD Grinsekanzler der nur lachen kann?,And the SPD grinning chancellor who can only laugh?,-0.4253945648670196,-0.3460505381226539
18023230598480609,119,Instagram,SPD,20240430072532,84,Katarina geh in der Küche und Versuch mal gut zu kochen. Du siehst unterernährt aus👹,Katarina go into the kitchen and try to cook well. You look malnourished👹,-0.6407463848590851,-0.7511883471161127
17969492771592832,119,Instagram,SPD,20240425061502,62,Hello how are you I hope you are very well it's just a hello❤️,Hello how are you I hope you are very well it's just a hello❤️,0.5250877439975739,0.9618946826085448
17918193797912797,119,Instagram,SPD,20240423182831,38,Anzeige ist raus wegen Volksverhetzung,Charges filed for incitement,-0.4449315890669822,-0.4900227710604667
18025798619073825,119,Instagram,SPD,20240415083922,26,Und die SPD ist schei**e !,And the SPD is sh**!,-0.7487619072198868,-0.9239433137699962
18015786074193620,119,Instagram,SPD,20240414190857,33,Ist Gerhard Schröder in der AfD ?,Is Gerhard Schröder in the AfD?,-0.1372851356863975,0.012800645083189
17921000528871200,119,Instagram,SPD,20240411184102,16,#gerhardschröder,#Gerhard Schröder,-0.4055686742067337,0.0813158266246318
18294904798080490,119,Instagram,SPD,20240411184016,115,"Warum sind Sie so sehr besessen von der AfD? Wie wäre es mit einem überzeugenden Programm, statt zu diskreditieren.",Why are you so obsessed with the AfD? How about a convincing program instead of discrediting them.,-0.2700750604271889,-0.857738321647048
17869198365094387,119,Instagram,SPD,20240411170458,14,schwachfug !!!,weakfug!!!,-0.7130769416689873,-0.8654618971049786
17879957427047894,119,Instagram,SPD,20240410221745,693,"@levi.yssr Nazis sind Trittbrettfahrer, Lügner und manipulativ! Sie nutzen Ängste der Menschen, um innerhalb der Gesellschaft zu spalten. Sie bedienen sich unterschiedlicher Taktiken. Sie nutzen bspw. Montagsdemos, Weihnachtslieder  etc., um Solidarität  mit den ehemaligen Dissidenten der DDR und Christen zu suggerieren. Nazis verachten jedoch die freiheitsliebenden Dissidenten der ehemaligen DDR und sie verachten auch die Christen...Nazis können wider Weihnachtslieder richtig singen noch können sie deutsche Gedichte wiedergeben. Nazis sind Heuchler und zielen darauf ab, unser Land in Flammen aufgehen zu lassen....Nazis wollen: raus aus Europa, raus aus der Nato, Abschaffung des Euros","@levi.yssr Nazis are freeloaders, liars and manipulative! They use people's fears to divide society. They use different tactics. For example, they use Monday demonstrations, Christmas carols, etc. to suggest solidarity with the former dissidents of the GDR and Christians. However, Nazis despise the freedom-loving dissidents of the former GDR and they also despise Christians...Nazis cannot sing Christmas carols properly nor can they recite German poems. Nazis are hypocrites and aim to set our country on fire...Nazis want: out of Europe, out of NATO, abolishment of the Euro",-0.1803549975156784,-0.855602215975523
17876911242062504,119,Instagram,SPD,20240410192658,3,👍👍👍,👍👍👍,-0.0278149247169494,0.9058837285265326
18087083236429709,119,Instagram,SPD,20240408105038,162,"Warum macht sich die SPD so über andere Parteien her. Wäre die AfD so stark, wenn sie gute Politik machen würden?  SPD schafft sich auch selber ab mit den Figuren",Why does the SPD attack other parties so much? Would the AfD be so strong if they made good politics? The SPD is also abolishing itself with the figures,-0.7202800065279007,-0.85193997528404
17928609536841862,119,Instagram,SPD,20240408062249,244,"👍👍👍 Eine lebenswerte Zukunft für unsere Kinder bedeutet, jetzt gegen Rechtsextremismus vorzugehen.
 #NoAfD #SeiEinMensch #Menschenrechte #NoRacism #Gegenhalten #Windkraft #EngagiertEuch #GehtWählen #Zivilcourage #GegenRechteHetze #ReclaimTikTok","👍👍👍 A future worth living for our children means taking action against right-wing extremism now.
#NoAfD #BeAHuman #HumanRights #NoRacism #StandBack #WindPower #GetInvolved #GoVote #CivilCourage #AgainstRight-WingIncitement #ReclaimTikTok",0.0203079432249069,0.4863174520432949
18065757109515207,119,Instagram,SPD,20240408012812,8,Durchaus,Absolutely,0.0519574880599975,0.5370867624878883
18228039124302066,119,Instagram,SPD,20240406210632,131,"Als wir noch mit Putin befreundet waren, konnte ich meine Gasrechnung noch bezahlen! Im Osten gehen dafür eure Lichter langsam aus!","When we were still friends with Putin, I could still pay my gas bill! In the East, your lights are slowly going out!",-0.623562678694725,-0.4458081200718879
18026606797857705,119,Instagram,SPD,20240406084411,111,"Kann man nur voll zustimmen, allerdings gibt Schröder aktuell auch kein gutes Beispiel ab und schadet dem Land.","I can only agree completely, but Schröder is currently not setting a good example and is damaging the country.",-0.6502255126833916,-0.8987362706102431
17907314915946682,119,Instagram,SPD,20240406075304,119,"Die SPD ist auch unglaubwürdig geworden mit ihrer Schröder Clique, Mützenich, Schwesig und vielen anderen Putinzäpfchen","The SPD has also become unbelievable with its Schröder clique, Mützenich, Schwesig and many other Putin suppositories",-0.6144037395715714,-0.724906736984849
17858329845100493,119,Instagram,SPD,20240406064306,68,Das SPD Gesindel rebelliert.....schaft  euren kriminellen Kanzler ab,The SPD rabble is rebelling.....get rid of your criminal chancellor,-0.5970677062869072,-0.8823812454938889
18300064141159031,119,Instagram,SPD,20240405213221,1,👏,👏,-0.0278149247169494,0.8595125898718834
18427709791055382,119,Instagram,SPD,20240405211313,1,👏,👏,-0.0278149247169494,0.8595125898718834
17980503644655953,119,Instagram,SPD,20240405201229,73,Die SPD spricht von nützlichen Idioten und meint keinen aus der Ampel 🤣🤣🤣,The SPD speaks of useful idiots and does not mean anyone from the traffic light coalition 🤣🤣🤣,-0.5277726352214813,-0.8640725621953607
17866766736057761,119,Instagram,SPD,20240405185005,103,"Anstatt über andere zu reden, wäre es besser die eigenen Handlungen mal zu reflektieren. Die sind Mist.","Instead of talking about others, it would be better to reflect on your own actions. They are crap.",-0.7336110696196556,-0.8981857690960169
18423890026012298,119,Instagram,SPD,20240405165252,69,"Bei ""nützliche Idioten "" fallen mir nur Sie und ihre abartige SPD ein","When I think of ""useful idiots"" I only think of you and your disgusting SPD",-0.7140664234757423,-0.927108823787421
18018614012489202,119,Instagram,SPD,20240405162136,209,"Die AfD ist die Partei Russlands. Wer seine Heimat liebt, der unterstützt sie, und verrät sie nicht, wie die AfD das macht. Diese völkisch-nationalistischen Vaterlandsverräter sind eine Gefahr für Deutschland.","The AfD is the party of Russia. Those who love their homeland support it and do not betray it, as the AfD does. These ethnic-nationalist traitors are a danger to Germany.",-0.3521872088313102,-0.8403065642341971
18035628904876404,119,Instagram,SPD,20240405144823,67,"70 Jahre ist die SPD Russland hinterher gelaufen ,schon vergessen .","The SPD has been chasing Russia for 70 years, already forgotten.",-0.5798104703426361,-0.7943359846249223
17976900041677356,119,Instagram,SPD,20240405105701,24,Putin = Faschismus = AfD,Putin = Fascism = AfD,-0.1458005011081695,-0.6726930672302842
17976616640529724,119,Instagram,SPD,20240405103644,91,"Die AfD ist das Krebsgeschwür in unserem Staat. Es wird höchste Zeit, die AfD zu verbieten!",The AfD is the cancer in our country. It is high time to ban the AfD!,-0.387896254658699,-0.9369850461371244
17996716910552304,119,Instagram,SPD,20240405094311,15,Leider wahr!👏👏👏,Unfortunately true!👏👏👏,-0.5726007372140884,0.0633038580417633
17999744093579858,119,Instagram,SPD,20240405091611,22,Sie hat absolut recht.,She is absolutely right.,-0.1375201940536499,0.909568834118545
18104300065387293,119,Instagram,SPD,20240405085007,214,"❤️❤️❤️ Danke Katharina! Der rechte Spuk muss enttarnt werden, unsre Demokratie muss verteidigt werden. Du machst das! Wir sind viele mit dir - und seien noch so viele rechte Trolle im Internet unterwegs. Weiter so!","❤️❤️❤️ Thank you Katharina! The right-wing specter must be exposed, our democracy must be defended. You can do it! Many of us are with you - no matter how many right-wing trolls there are on the internet. Keep it up!",0.1833198368549347,0.8967172987759113
18315853510121891,119,Instagram,SPD,20240405084402,20,Ihr alle schadet uns,You all harm us,-0.6505771353840828,-0.902597526088357
18025872779065152,119,Instagram,SPD,20240405075051,76,"Eigentlich schaden alle Parteien, inklusive der AfD, Deutschlands Interessen","Actually, all parties, including the AfD, are damaging Germany’s interests",-0.2661989405751228,-0.8659703196026385
18004452245426347,119,Instagram,SPD,20240405061809,3,👏👏👏,👏👏👏,-0.0278149247169494,0.8875870844349265
17937717365719403,119,Instagram,SPD,20240405031104,29,A lles F einde D eutschlands!,A ll enemies of Germany!,0.3031645864248276,-0.6809568554162979
18039615370772810,119,Instagram,SPD,20240405031007,79,"Das war doch seit Anfang an so! Dazu braucht man 10 Jahre,  um es zu erkennen?😢",It's been like that since the beginning! It takes 10 years to realize it?😢,-0.530076652765274,-0.7667935360223055
18248059999219192,119,Instagram,SPD,20240405002611,5,❤️👏👏👏,❤️👏👏👏,-0.0278149247169494,0.9593008188530804
18001620956601186,119,Instagram,SPD,20240404234154,12,❤️❤️❤️❤️❤️❤️,❤️❤️❤️❤️❤️❤️,-0.0278149247169494,0.9519462333992124
17929613609839300,119,Instagram,SPD,20240404224721,28,Viel mehr kann die AFD nicht,The AfD cannot do much more,-0.3600432127714157,-0.8169370917603374
17956443509755343,119,Instagram,SPD,20240404210245,113,"Was ist die volle Härte des Rechtsstaates, die da auf vereinzelte Personen der Partei angewendet werden könnte? 🤔",What is the full force of the rule of law that could be applied to individual members of the party? 🤔,-0.5068082958459854,-0.0434641763567924
18036067546851892,119,Instagram,SPD,20240404200303,3,👏👏👏,👏👏👏,-0.0278149247169494,0.8875870844349265
18083368354443013,119,Instagram,SPD,20240404194215,79,"Und wieder einpaar Stimmen mehr für AfD, vielen Dank und weiter so ihr Versager","And again a few more votes for AfD, thank you and keep it up you losers",-0.5894469991326332,-0.7860603891313076
18039917581747364,119,Instagram,SPD,20240404183556,119,"Ja nun, die nützlichen Idioten müssen halt auch nützlich sein, nicht nur Idioten. Sonst ist der Geldhahn irgendwann zu.","Well, the useful idiots have to be useful, not just idiots. Otherwise the money tap will eventually be shut off.",-0.5036976337432861,-0.7811179216951132
18030649180795884,119,Instagram,SPD,20240404182143,55,Die einzigen idioten sitzen in der aktuellen Regierung.,The only idiots are in the current government.,-0.6317973807454109,-0.9216693127527832
17895340037988988,119,Instagram,SPD,20240404182133,1,👏,👏,-0.0278149247169494,0.8595125898718834
17962753526723585,119,Instagram,SPD,20240404182122,137,Bin kein Fan von der SPD aber diesem Post ist nichts hinzuzufügen außer dass nicht alles Schlimmes über die AFD gesagt wurde. Weiter so❤️,I'm not a fan of the SPD but there's nothing to add to this post except that not everything bad has been said about the AfD. Keep it up❤️,-0.4755479693412781,-0.1468142569065094
18292116682094179,119,Instagram,SPD,20240404182013,40,Diesen Post kann ich nur unterstreichen🙌,I can only underline this post🙌,0.5143638104200363,0.9689328945241868
17978890262520827,119,Instagram,SPD,20240404173113,13,Ja das stimmt,"Yes, that's right",0.3207794427871704,0.7669214867055416
18041170567744206,119,Instagram,SPD,20240404165637,152,Sagt ausgerechnet die SPD. Ich fasse es nicht. Die SPD trägt die Hauptschuld an der Abhängigkeit von Russland und der sozialen Verelendung durch Hartz4.,"The SPD, of all parties, says this. I can't believe it. The SPD bears the main blame for the dependence on Russia and the social impoverishment caused by Hartz4.",-0.570903941988945,-0.9004457863047719
17997883856333320,119,Instagram,SPD,20240404162020,129,Die afd sind verfasungsfeinde mann sollte ein verbot anstreben der afd mann sollte alice weidel die stattsangehörigkeit entziehen,The AfD are enemies of the constitution one should seek a ban of the AfD one should withdraw Alice Weidel's citizenship,-0.4218402504920959,-0.8409353331662714
18016504166269694,119,Instagram,SPD,20240404150729,93,"Die Afd macht ohnehin was sie will, ohne auf andere zu achten.  Hauptsache rechtspopulistisch","The AfD does what it wants anyway, without paying attention to others. The main thing is right-wing populist",-0.5837712809443474,-0.6336432378739119
18045870223647664,119,Instagram,SPD,20240404140114,53,AfD u. BSW sind Irrlichter mit Russki-Schlagseite! 👿👎,AfD and BSW are will-o'-the-wisps with a Russki bias! 👿👎,-0.6258800476789474,-0.8069543307647109
17906306483864704,119,Instagram,SPD,20240404131717,40,Ein Verbotsverfahren könnte da helfen...,A ban procedure could help...,-0.1573254913091659,-0.0516653582453727
18004738343521107,119,Instagram,SPD,20240404130524,1052,"Inhaltlich verknüpft der Kurs rechten Kulturkampf mit uneinlösbaren Friedensforderungen und oberflächlicher Sozialrhetorik. Die AfD inszeniert sich besonders in der Energiekrise als Partei der „kleinen Leute“, schürt Verlustängste und gibt auf Verteilungsfragen rassistische Antworten. Zusammen mit gesellschaftlich vorhandenen autoritären und rassistischen Einstellungen reicht das in Krisenzeiten offenbar, um Ar­beit­neh­me­rin­nen und Arbeitnehmer, als auch Angestellte – mittlerweile die Hauptwählerschaft der AfD – zu mobilisieren.
Aber die bereits 2016 vom Ehrenvorsitzenden Alexander Gauland ausgerufene Abkehr von der „neoliberalen Professorenpartei“ hin zur „Partei des kleinen Mannes“ ist auch 2023 noch ein Etikettenschwindel. Die AfD setzt auf Sozialneid, spielt dabei die verschiedenen Gruppen „kleiner Leute“ gegeneinander aus. Das verbindet sie mit strategischer Hetze, vor allem gegen Arbeitslose und Immigranten. Die programmatischen Forderungen der AfD bedeuten wirtschaftlich primär, letztlich nur Umverteilung, von unten nach oben.","In terms of content, the course combines right-wing culture war with unredeemable demands for peace and superficial social rhetoric. The AfD presents itself as the party of the ""little people"", especially in the energy crisis, stirs up fears of loss and gives racist answers to questions of distribution. Together with socially existing authoritarian and racist attitudes, this is apparently enough in times of crisis to mobilize workers and employees - now the AfD's main electorate.

But the move away from the ""neoliberal professors' party"" to the ""party of the little man"", announced by honorary chairman Alexander Gauland in 2016, is still a misnomer in 2023. The AfD relies on social envy, playing the various groups of ""little people"" off against each other. It combines this with strategic agitation, especially against the unemployed and immigrants. The AfD's programmatic demands primarily mean economic, ultimately only redistribution, from the bottom up.",-0.1196473985910415,-0.7656956231221557
18115245361364318,119,Instagram,SPD,20240404130455,723,"Die Partei AfD mobilisiert erfolgreich über Fragen der Identität - und weiß die Sozialen Medien für sich zu nutzen.
Das binäre Denken in Ingroup [Wir] und Outgroups [die anderen], in Freund und Feind, ist konstitutiv für die eigene Weltanschauung.
Das Politikangebot der AfD ist in erster Linie ein Identitätsangebot. Das binäre Denken in Ingroup [Wir] und Outgroups [die anderen], in Freund und Feind, ist konstitutiv für die eigene Weltanschauung. Die qualitative Ausgestaltung dieser Identität ist für den aktuellen Aufstieg der AfD in der kriegsgetriebenen Wirtschafts- und Energiekrise von hohem Informationswert: Die AfD konstruiert eine Doppelidentität sie versteht sich und ihr Umfeld als Opfer und Retter zugleich.","The AfD party successfully mobilizes on questions of identity - and knows how to use social media to its advantage.
The binary thinking in ingroup [we] and outgroups [the others], in friend and foe, is constitutive for its own worldview.
The AfD's political offering is first and foremost an identity offering. The binary thinking in ingroup [we] and outgroups [the others], in friend and foe, is constitutive for its own worldview. The qualitative design of this identity is of great informational value for the current rise of the AfD in the war-driven economic and energy crisis: The AfD constructs a double identity - it sees itself and its environment as both victim and savior.",0.0481190234422683,0.5601762123405933
18028743214965489,119,Instagram,SPD,20240404130432,63,Das stimmt leider. Man muss sich wohl damit auseinander setzen.,"Unfortunately, that's true. You just have to deal with it.",-0.5438583344221115,-0.8530483087524772
17973982187690309,119,Instagram,SPD,20240404125148,98,Ich bin pro spd. Und pro grüne. Es macht keinen Sinn zu polarisieren und mit dem Finger zu zeigen.,I am pro-SPD and pro-Green. There is no point in polarizing and pointing fingers.,-0.652449332177639,-0.0674320310354232
17937095408813997,119,Instagram,SPD,20240404125030,86,Das fällt doch nur Ihnen auf! Die anderen scheinen gerade in dieser Blase zu schwimmen,Only you notice it! The others seem to be swimming in this bubble,-0.6254859566688538,-0.0954773724079132
18013911668259201,119,Instagram,SPD,20240404123545,63,#danke #spd für die klaren Worte. #keinenmillimeternachrechts ❤,#thankyou #spd for the clear words. #notonemillimetertotheright ❤,-0.1239414513111114,0.8885349072515965
18026666470860302,119,Instagram,SPD,20240404123348,5,👏👏👏👏👏,👏👏👏👏👏,-0.0278149247169494,0.8929705815389752
