KommentarId,QuellenId,Plattform,Partei,Datum,Length,KommentarDEU,KommentarENG,sentimentDEU,sentimentENG
18056533819563485,1,Instagram,CDU,20240414082754,107,"Wenn die AfD raus aus der EU will, kann man den Wunsch am besten erfüllen, wenn man sie am 9.6. nicht wählt","If the AfD wants to leave the EU, the best way to fulfill their wish is not to vote for them on 9 June",-0.3957052156329155,-0.6083229947835207
18045449527727266,1,Instagram,CDU,20240414062627,10,Das stimmt,That's correct,0.046422868967056274,0.4366494417190552
18047314108641543,1,Instagram,CDU,20240414055127,149,"Den größten Schaden für unser Land hat eure Partei 2015 vollbracht, Tür und Tor geöffnet, mittlerweile ist es zu spät. Die CDU ist Teil des Problems.","Your party caused the greatest damage to our country in 2015, opened the floodgates, but now it is too late. The CDU is part of the problem.",-0.5031686648726463,-0.9487068806774914
17966501999603663,1,Instagram,CDU,20240413231317,9,Ihr 🤡🤡🤡🤡🤡,You 🤡🤡🤡🤡🤡,0.03271964192390442,-0.9103839276358485
17859976641132523,1,Instagram,CDU,20240413214301,74,Die CDU kann nichts mehr anderes als über die AfD zu hetzen. Wie armselig.,The CDU can no longer do anything other than rant about the AfD. How pathetic.,-0.7608148828148842,-0.933958881534636
18313972531182990,1,Instagram,CDU,20240413195534,199,"Der Niedergang wird kommen sobald die CDU mit Grün koaliert. Solltet ihr das aber kategorisch ausschließen, könnte Deutschland noch gerettet werden. Und manche Wähler würden vielleicht zurück kommen.","The downfall will come as soon as the CDU forms a coalition with the Greens. But if you categorically rule that out, Germany could still be saved. And some voters might come back.",-0.5844288542866707,-0.3915898948907852
18433441618035723,1,Instagram,CDU,20240413193731,7,äh ne !,uh no!,-0.4906977564096451,-0.3330961987376213
17951330216659347,1,Instagram,CDU,20240413183144,2184,"Ihr Faschismus Rechtsextremismus Korruption Rassisten und Feinde meines Sohnes und mir dem echten Vater habt uns unser gemeinsames voriges Jahr Rockefeller Weihnachten 🌲 Heiligabend und Weihnachten Erntedankfest Halloween Party und meine wiederhergestellten heilen Körper was seit Jahrzehnten längst alles mein Recht ist  mutwillig und grundlos in ständiger Lebensgefahr erbärmlicher Armut gefoltert sediert isoliert willenlos gemacht und mehrfach deportiert und versucht mich zu ermorden damit der ganze Schmuh nicht auffliegt und dann höre ich von Rockefeller Senior persönliche Chefsache gemacht ihr Vater ist tot Herr Beuter Thorsten Rockefeller Junior und bisher half ihnen Niemand egal welche Regierung in Adolf Land die hätten ihnen lângst alles sicher und garantiert übergeben müssen nichts anderes ist erlaubt und ständig Identitätsbetrüger Schweine 🐷 kriminellen Greultaten Monster straffällige korrupte Personen obwohl ihr Vater ihnen alles immer wieder übertragen und seit Jahrzehnten grunzende Schweine 🐷 in ihren Luxushäusern wohnen und ihr Besitz Recht nutzen und sie und ihre Frau bezaubernden Braut Ärztin Verlobten Ehefrau von ihnen fern halten in Adolf Land wie viele Juden es wieder zu Recht nennen das selbe wurde uns den 6 Millionen ermordeten Juden unter Adolf Hitlers Antisemitismus Regime angetan und ich seitdem das verbrannte Kind Jesus Christus in KZ verbrannt genannt und ich immer noch in KZ GEFÄNGNISS in ständiger Lebensgefahr und erbärmlichen Zustand gefunden wurde von Papa Rockefeller Senior persönlich voriges Jahr Unionstrasse 33 44137 Dortmund NRW Deutschland und gar nicht sein darf will oder muss in KZ GEFÄNGNISS SCHEISSHAUS NEONAZIS FASCHISMUS JEGLICHER ART UM MICH RUM hier als Thorsten Beuter , 3er WG Hauser Geck BEUTER Erdgeschoss , Grevendicks Feld 1 , 101 Raum 1 , 44388 Dortmund NRW Deutschland wo ihr sogar meine Braut 👰 Ärztin Verlobten Ehefrau nach jüdischen Recht seit Jahrzehnten 36 Jahren etwas angetan habt ihr Scheißhaus braune SCHEISSE NEONAZIS FASCHISMUS JEGLICHER ART Antifeminismus Holocaust Greultaten Massenvergewaltigungen Mohamedaner Konvertiten Schweine 🐷 in Adolf Hitlers Antisemitismus Regime BRD REGIERUNGEN AMEN 😡🔥","You fascism, right-wing extremism, corruption, racists and enemies of my son and me, the real father, have robbed us of our last year together, Rockefeller Christmas 🌲 Christmas Eve and Christmas, Thanksgiving, Halloween party and my restored healthy body, which has long been my right, willfully and without reason, in constant danger of my life, abject poverty, tortured, sedated, isolated, rendered helpless and deported several times and tried to murder me so that the whole mess wouldn't be exposed and then I hear from Rockefeller Senior that it's his personal boss's business, his father is dead, Mr. Beuter, Thorsten Rockefeller Junior, and up to now no one has helped them, no matter which government in Adolf Land, they should have handed everything over to them safely and guaranteed a long time ago, nothing else is allowed and constant identity fraudsters, pigs 🐷, criminal atrocities, monsters, delinquent corrupt people, even though their father keeps handing everything over to them and for decades grunting pigs 🐷 have lived in their luxury homes and used their property rights and they and their wife, enchanting bride, doctor, fiancé Keep your wife away from them in Adolf Land as many Jews rightly call it the same thing was done to us, the 6 million murdered Jews under Adolf Hitler's anti-Semitic regime and me ever since the burned child Jesus Christ was called burned in the concentration camp and I was still found in a concentration camp PRISON in constant danger of my life and in a pitiful state by Papa Rockefeller Senior personally last year Unionstrasse 33 44137 Dortmund NRW Germany and am not allowed to be at all, want to be or have to be in a concentration camp PRISON SHITHOUSE NEO-NAZIS FASCISM OF ANY KIND AROUND ME here as Thorsten Beuter, 3-person shared apartment Hauser Geck BEUTER ground floor, Grevendicks Feld 1, 101 Room 1, 44388 Dortmund NRW Germany where you even did something to my bride 👰 doctor fiancée's wife according to Jewish law for decades 36 years you shithouse brown SHIT NEO-NAZIS FASCISM ANY KIND Antifeminism Holocaust Atrocities Mass Rapes Mohammedan Converts Pigs 🐷 in Adolf Hitler's Anti-Semitism Regime FRG GOVERNMENTS AMEN 😡🔥",-0.33763881772756577,-0.7794180121272802
18035971648896977,1,Instagram,CDU,20240413130518,141,Die AFD will eine Volks Abstimmung machen also Demokratischer geht’s nicht denke es könnten sich andere eine Dicke Scheibe davon abschneiden!,"The AfD wants to hold a referendum, it couldn't be more democratic. I think others could take a big slice of the pie!",-0.4094089865684509,0.40420495718717575
18043715425706158,1,Instagram,CDU,20240413130328,99,Ich würde euch raten auf eure eigene Regierung zu gucken und euch auf euch selber zu konzentrieren.,I would advise you to look at your own government and concentrate on yourselves.,-0.22884365916252136,-0.588602352887392
17875763421065762,1,Instagram,CDU,20240413111559,100,Die beste Partei in diesem Land ist nunmal die CDU/CSU und als nächsten Bundeskanzler Herr @merzcdu.,The best party in this country is the CDU/CSU and the next Chancellor is Mr. @merzcdu.,-0.3339776545763016,0.949148683808744
18014783285263757,1,Instagram,CDU,20240413085432,10,Das stimmt,That's correct,0.046422868967056274,0.4366494417190552
17928739961762655,1,Instagram,CDU,20240413075722,71,Die AfD will die EU reformieren. Hört auf Unwahrheiten mit einzustreuen,The AfD wants to reform the EU. Stop spewing untruths,-0.360580213367939,-0.6442934349179268
18007910444166615,1,Instagram,CDU,20240413072431,209,"Genau deswegen seid ihr unwählbar. Anstatt durch gute Politik, fallt ihr nur durch leeres Geschwafel und AfD Bashing auf. Zumal es zusätzlich noch gelogen ist, was ihr schreibt. Einfach erbärmlich, sorry!🤦🏼‍♀️","That's exactly why you are unelectable. Instead of good politics, you only stand out through empty bashing and AfD bashing. Especially since what you write is also a lie. Simply pathetic, sorry!🤦🏼‍♀️",-0.6550801694393158,-0.9499318534508348
18121453063321068,1,Instagram,CDU,20240413071448,32,Kann mir nur Vorteilen bedenken…,I can only think of advantages...,0.4418737143278122,0.6928079128265381
18001866620291531,1,Instagram,CDU,20240412211320,307,"NIEMAND kann mehr Wohlstand vernichten, als die Union und die Ampel es bereits getan haben. Es wird mit schwarz/grünem Sozialismus und Planwirtschaft bald gar keinen Wohlstand in Deutschland mehr geben. Gar keine Regierung zu haben, wäre noch wohlstandsfördernder als alles was aktuell gewählt werden kann !","NOBODY can destroy more prosperity than the CDU/CSU and the traffic light coalition have already done. With black/green socialism and a planned economy, there will soon be no prosperity at all in Germany. Having no government at all would be even more prosperous than anything that can currently be elected!",-0.26575708389282227,-0.8249368872493505
18393135469078108,1,Instagram,CDU,20240412195921,42,Die CDU ist keine Alternative mehr zur AFD,The CDU is no longer an alternative to the AfD,-0.2840406522154808,-0.5510441157966852
17889323961009044,1,Instagram,CDU,20240412192240,62,Haben Sie auch Inhalte oder machen Sie jetzt einen auf Antifa?,Do you also have content or are you now acting like Antifa?,-0.28834961354732513,-0.2929550167173147
17992459142431534,1,Instagram,CDU,20240412185955,44,Der wirtschaftliche Supergau für Deutschland,The economic catastrophe for Germany,-0.19268307834863663,-0.8142149671912193
17983921808508236,1,Instagram,CDU,20240412185654,444,"Leider beschäftigt sich die CDU mit viel Energie die AFD zu bekämpfen und ""schlecht darstehen zu lassen"" und vergisst dabei sich auf die Zukunft unseres Landes aktiv stark zu machen. Dieser Kampf kostet Energie und Zeit. Wir sollten auch mit der eigenen Vergangenheit mal aufräumen und sich auseinander setzen, welche yfehler in den letzten Jahren selbst gemacht wurden, statt immer auf ""Andere"" zu zeigen. Man wird dadurch nicht selber besser.","Unfortunately, the CDU is putting a lot of energy into fighting the AfD and ""making it look bad"" and is forgetting to actively campaign for the future of our country. This fight costs energy and time. We should also come to terms with our own past and deal with the mistakes we have made ourselves in recent years, instead of always pointing the finger at ""others"". That doesn't make us any better.",-0.35625123232603073,-0.892041296698153
17870417703086274,1,Instagram,CDU,20240412181021,56,Höcke und Co wurden einfach mal zu lange heiß gebadet 🧼…,Höcke and Co were simply bathed in hot water for too long 🧼…,-0.6142114698886871,-0.5003354102373123
17952577883780877,1,Instagram,CDU,20240412175330,287,"Den wirtschaftlichen Niedergang hat die CDU eingeläutet ! Und das sogar mit Brachialgewalt, gegen den Willen des Deutschen Volkes ! Die CDU soll mal ganz schön Ihr großes ""M..l"" halten !!! Wir brauchen eine ""radikale""  Veränderung,  und eine strenge Erziehung der  kommenden Generation !","The CDU has ushered in economic decline! And it has done so with brute force, against the will of the German people! The CDU should keep its big ""M..l"" shut up!!! We need a ""radical"" change, and a strict education for the next generation!",-0.4085915833711624,-0.9101850790902972
17944438631691218,1,Instagram,CDU,20240412170921,77,Aso was war vor der EU hat nicht alles geklappt und ging dem Land auch gut? 🤔,So what happened before the EU? Didn't everything work out and the country do well? 🤔,-0.31460750102996826,-0.20423821359872818
18016062500049519,1,Instagram,CDU,20240412165524,275,"Gestern Höcke gegen Voight gesehen. Höcke hat absolut kein Plan von irgendwas. Vermischt verschiedene Sachverhalte die miteinander nichts zu tun haben, verbreitet falsche Zahlen und hat keinen Plan wie Macroökonomie funktioniert. Wenn der MP Word na dann gute Nacht Thüringen","Yesterday I saw Höcke against Voight. Höcke has absolutely no idea about anything. He mixes up different facts that have nothing to do with each other, spreads false figures and has no idea how macroeconomics works. If the MP says yes, then good night Thuringia",-0.7045419290661812,-0.8009661016985774
18001759553295357,1,Instagram,CDU,20240412163351,261,"Renten Schlecht, Steuern Hoch, Rente mit 68,  Straßen Schlecht, Sicherheit war einmal, Offene Grenzen, Männer in Frauen Umkleiden, Aber Milliarden im Ausland verteilt und das sind nur wenige Dinge die hier schief  laufen, also wie schlimm soll es schon werden ?","Pensions bad, taxes high, retirement at 68, roads bad, security was once a thing of the past, open borders, men in women's changing rooms, but billions distributed abroad and these are just a few of the things that are going wrong here, so how bad can it get?",-0.5023283585906029,-0.9380361093208194
18007583414381614,1,Instagram,CDU,20240412160431,94,"Dank der CDU stehen wir genau da, wo wir aktuell stehen…. Die Altparteien sind unwählbar AFD 💙",Thanks to the CDU we are exactly where we are now... The old parties are unelectable AFD 💙,-0.6175505146384239,0.7231578007340431
18036664348880806,1,Instagram,CDU,20240412160356,15,CDU 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,CDU 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,-0.009254619479179382,-0.8690109401941299
17882259896980848,1,Instagram,CDU,20240412160240,171,"Naja, Wohlstandsverlusze erleiden wir zurzeit und auch in naher Zukunft reichlich wenn die CDU weiterhin so weit links agiert und den Grünen Ideologen nach dem Mund redet.","Well, we are currently suffering a lot of prosperity losses and will continue to do so in the near future if the CDU continues to operate so far to the left and parrots the Green ideologues.",-0.6037739813327789,-0.8881708607077599
17936376743821674,1,Instagram,CDU,20240412153839,276,"Die CDU sollte die Koalition mit den Grünen ausschließen, sonst werden immer mehr AFD wählen, da keine Alternative
Der Schaden ist mittlerweile so groß, den die Ampel gemacht hat, vor allem dank der Grünen, reisst endlich das Ruder rum
Es muss eine klare Ansage gemacht werden","The CDU should rule out a coalition with the Greens, otherwise more and more people will vote for the AfD because there is no alternative
The damage that the traffic light coalition has caused is now so great, especially thanks to the Greens, is finally turning things around
A clear statement must be made",-0.31497737765312195,-0.15514248609542847
18431361373004740,1,Instagram,CDU,20240412151237,59,Richtig. Nacher ist Deutschland noch so arm wie die Schweiz,"Correct. Afterwards, Germany will be as poor as Switzerland",-0.47346650809049606,-0.5987236220389605
18306800989144711,1,Instagram,CDU,20240412151023,43,Viel kann man ja nicht mehr kaputt machen 🤣,There isn't much more that can be broken 🤣,-0.34672749042510986,0.0219460129737854
18008779190158207,1,Instagram,CDU,20240412150958,43,Viel kann man ja nicht mehr kaputt machen 🤣,There isn't much more that can be broken 🤣,-0.34672749042510986,0.0219460129737854
18054570322591120,1,Instagram,CDU,20240412143047,8,Fuck cdu,Fuck cdu,-0.6991421580314636,-0.8209740836173296
18292310599090444,1,Instagram,CDU,20240412142053,84,"Die wollen nicht raus, die wollen den Moloch abschaffen und das ist auch richtig so.","They don't want to leave, they want to abolish the Moloch and that's a good thing.",-0.5317398384213448,0.03874333202838898
18053833627599734,1,Instagram,CDU,20240412140458,28,Wäre ein sinnvoller Schritt.,Would be a sensible step.,-0.07804200053215027,0.5478694923222065
18430761094015071,1,Instagram,CDU,20240412132653,120,"Björn Höcke hat eure Märchen doch gestern live widerlegt. Und wer die CDU wählt, riskiert eine Koalition mit den Grünen.",Björn Höcke refuted your fairy tales live yesterday. And anyone who votes for the CDU risks a coalition with the Greens.,-0.5533630922436714,-0.7435543341562152
18109305523347653,1,Instagram,CDU,20240412130139,72,Eigentlich nicht... was ist den mit meiner CDU / CSU geschehen? Traurig.,Not really... what happened to my CDU/CSU? Sad.,-0.7528577670454979,-0.8468485316261649
17848574127164707,1,Instagram,CDU,20240412124917,146,"schön aber lieber cdu, wenn ihr junge stimmen wollt, mach mal auch bei trends wie memes mit. Der Text für mich nicht, aber für viele viel zu lang.","Nice, but dear CDU, if you young people want to vote, get involved in trends like memes. The text isn't for me, but for many it's far too long.",-0.6470902040600777,-0.3712049722671509
17948739692785013,1,Instagram,CDU,20240412124259,28,Wichtig Europa Zusammenhalt!,Important European solidarity!,-0.1416674554347992,0.8626573933288455
18032235910936870,1,Instagram,CDU,20240412123323,53,Politik stinkt auf allen Seiten und Farben zum Himmel,Politics stinks on all sides and colors to high heaven,-0.3690246418118477,-0.925110736861825
17882135522985024,1,Instagram,CDU,20240412120745,31,Ein Grund die AfD zu Wählen! 💙🙏,A reason to vote for the AfD! 💙🙏,-0.5944015607237816,0.9544156992342323
17941109387805292,1,Instagram,CDU,20240412120413,32,"Nein, das ist eine Falschaussage","No, that is a false statement",-0.5128682777285576,-0.794365412555635
18060978304554989,1,Instagram,CDU,20240412114819,213,"Ihr solltet euch mal lieber weniger um die AfD kümmern, sondern versuchen die ganzen Fehler aus eurer letzten Regierungsbeteiligung zu lösen. Die CDU ist so unwählbar geworden. Wer CDU wählt, bekommt Rot oder Grün","You should worry less about the AfD and try to solve all the mistakes you made during your last government. The CDU has become unelectable. If you vote for the CDU, you get red or green",-0.6787663847208023,-0.8271299675107002
18020114174171156,1,Instagram,CDU,20240412111435,164,Danke für eure Vorarbeit aber wir von @buendnisde übernehmen jetzt das konservative Steuer. Ihr habt bereits vor langer Zeit den falschen Kurs eingeschlagen... 🩷🩵🇩🇪,"Thank you for your preparatory work, but we at @buendnisde are now taking the conservative helm. You took the wrong course a long time ago... 🩷🩵🇩🇪",-0.5761890113353729,-0.5845985859632492
17910386864933982,1,Instagram,CDU,20240412110642,83,"Hetzer!!!
Ihr seid Hetzer!!!
Merkel und ihr Schergen habt Europa von Innen zerstört","Instigators!!!
You are instigators!!!
Merkel and her minions have destroyed Europe from within",-0.7038916572928429,-0.9227804709225893
18010172687136611,1,Instagram,CDU,20240412105811,53,Was juckt die wirtschaft 😂 die kann direkt abstürzen😂,What does the economy care 😂 it could crash straight away😂,-0.5619578808546066,-0.8579440284520388
17997294539612088,1,Instagram,CDU,20240412105136,36,Die schuldenbremse der CDU aber auch,The CDU’s debt brake but also,-0.2595178186893463,-0.14981487020850182
18233926639252124,1,Instagram,CDU,20240412101318,64,"Labern was von AfD, habt ihr denn überhaupt nichts selber drauf?","You're talking about the AfD, don't you know anything about it yourself?",-0.784934476017952,-0.518686855211854
18025633435880300,1,Instagram,CDU,20240412100853,237,"Die Autobranche stirbt doch gerade weil die Poltik fälschlicherweise Weise Verbrenner in Zukunft verbietet und nur auf Elektronik setzt, die sich nur mit Subventionen lohnen bzw. bei der Produktion extrem viel Rohstoffe und CO2 brauchen.","The car industry is dying precisely because politicians are wrongly banning combustion engines in the future and are only relying on electronics, which are only profitable with subsidies and which require an extremely large amount of raw materials and CO2 during production.",-0.5207281485199928,-0.8783304961398244
17991346013441872,1,Instagram,CDU,20240412094521,68,"@cdu, lasst sie doch rausgehen aus Europa, da ist sie weg die AfDDR!","@cdu, let them get out of Europe, the AfDDR will be gone!",-0.5993531942367554,-0.6428890191018581
17919084113876103,1,Instagram,CDU,20240412094353,49,"@lasst sie doch rausgehen aus Europa , die AfDDR!","@let them get out of Europe, the AfDDR!",-0.6311199441552162,-0.6197690293192863
18049155871572014,1,Instagram,CDU,20240412094043,138,"Sie müssten endlich die gesunde Mitte einnehmen, doch rechnerisch werden Sie mit den Grünen koalieren, also was bleibt da noch zu wählen ❓","You should finally take the healthy middle ground, but mathematically you will form a coalition with the Greens, so what is left to choose ❓",-0.66182641685009,-0.15917734056711197
18293101255093604,1,Instagram,CDU,20240412093724,63,@cdu Katastrophe ist die Islamisierung von Deutschland und 2015,@cdu catastrophe is the Islamization of Germany and 2015,-0.38224513828754425,-0.5343039743602276
17975552657534775,1,Instagram,CDU,20240412092926,61,Die EU bringt nichts gutes. Das sehe ich an meinem Eigenheim.,The EU doesn't bring anything good. I can see that in my own home.,-0.6110928133130074,-0.9017735263332725
17845515414186347,1,Instagram,CDU,20240412091534,32,Die AFD ist rechtsradikaler Müll,The AFD is right-wing radical garbage,-0.685572937130928,-0.9206106336787343
18110777848372979,1,Instagram,CDU,20240412091432,115,Wenn diese 20 % bis jetzt nicht begriffen haben dann werden sie es nie begreifen! Lieber Gott lass Gehirn regnen 🌧️,If these 20% haven't understood by now then they never will! Dear God let it rain brains 🌧️,-0.5846507251262665,-0.8762205746024847
17921180576890089,1,Instagram,CDU,20240412090124,164,Ihr könnt weder lesen noch zuhören.Es geht um die Veränderung der EU in der jetzigen Form  wenn das nicht klappt  dann Ausstieg.Übrigens ist  UK nicht untergegangen,"You can neither read nor listen. It's about changing the EU in its current form. If that doesn't work then we'll leave. By the way, the UK hasn't gone under.",-0.6028774231672287,-0.6346958260983229
18100358614392153,1,Instagram,CDU,20240412084931,68,Warum geht es den Briten wieder nach dem EU Ausstieg wieder besser 🤔,Why are the British doing better again after leaving the EU 🤔,-0.3523494303226471,0.20529638975858688
18002050742290760,1,Instagram,CDU,20240412084444,39,Die AfD ist eine Gefahr für Deutschland,The AfD is a danger for Germany,-0.31817685067653656,-0.8335834015160799
18041465071743407,1,Instagram,CDU,20240412084120,3,👏👏👏,👏👏👏,-0.027814924716949463,0.8875870844349265
18047849545637443,1,Instagram,CDU,20240412082806,132,"Unter Merkel hat der ganze Zirkus doch erst angefangen! Und die Grünen richten das Land gerade zu Grunde! Seid schlau, wählt blau!!!","The whole circus only just started under Merkel! And the Greens are currently ruining the country! Be smart, vote blue!!!",-0.6276282891631126,-0.909757069312036
18103043716388675,1,Instagram,CDU,20240412075659,82,Die CDU setzt weiter auf Migration statt auf des eigene Volk! Das war zu erwarten!,The CDU continues to focus on migration instead of its own people! That was to be expected!,-0.5213938057422638,-0.8701101802289486
18027214300990816,1,Instagram,CDU,20240412074332,97,"Wenn die Grünen so weitermachen, dann haben wir keine Wirtschaft mehr, die dar nieder gehen kann.","If the Greens continue like this, we will no longer have an economy that can collapse.",-0.4906298890709877,-0.750460734590888
18016563980331315,1,Instagram,CDU,20240412071619,454,"Nun, dafür hat Habeck und die Ampelregierung gesorgt! Schauen wir mal in die Schweiz- die hat mehr EU-Umsatz, Aufträge und Käufe in der EU und Weltweit, als Deutschland. Die Schweiz muss kein Mitglied sein und verdient sehr gut. Wir zahlen Millionen in die EU ein und sind auf dem letzten Platz der Wirtschaftsliste. Wer könnte das schlimmer machen? Keiner und der Dank dafür geht an die Grünen mit samt der ganzen Ampel, die das befürwortet und zulässt.","Well, Habeck and the traffic light government made sure of that! Let's look at Switzerland - it has more EU sales, orders and purchases in the EU and worldwide than Germany. Switzerland does not have to be a member and earns very well. We pay millions into the EU and are at the bottom of the economic list. Who could make it worse? No one, and thanks for that go to the Greens and the entire traffic light coalition, which supports and allows this.",-0.1447233483195305,0.27508119493722916
17886670083012774,1,Instagram,CDU,20240412071200,230,Den wirtschaftlichen Niedergang??? 😂😂 Da braucht die Ampel keine AFD dazu!! Ihr redet vielleicht einen Müll!! Ihr Altparteien seht den Wald vor (noch) lauter Bäumen nicht mehr! Aber das Abholzen schreitet ja dank der Grünen voran!,The economic decline??? 😂😂 The traffic light coalition doesn't need the AfD for that!! You're probably talking rubbish!! You old parties can't see the forest for the trees! But deforestation is progressing thanks to the Greens!,-0.6946910992264748,-0.8584406208246946
18015240557212733,1,Instagram,CDU,20240412070445,216,Das ist eine Lüge. Die AfD will die EU reformieren und mehr hoheitliche Rechte an die Nationalstaaten übertragen. Das unterstütze ich selbstverständlich viel lieber als Ursi von den Laien und die Brüssler Demokratur.,"That is a lie. The AfD wants to reform the EU and transfer more sovereign rights to the nation states. Of course, I would much rather support that than Ursi from the Lay People and the Brussels Democracy.",-0.4670664072036743,-0.4724470488727093
18027750970998297,1,Instagram,CDU,20240412065626,102,Den wirtschaftlichen Untergang den hat schon Frau Merkel eingeleitet. Mehr muss man dazu nicht sagen.💙,Mrs Merkel has already initiated the economic downfall. Nothing more needs to be said.💙,-0.586798906326294,-0.4770362004637718
